plan_id,crop_id,crop_name,modified_by,ABND_act,CMPL_act,PLAN_act,UNPL_act,DEFR_act,user_name,company_id
1944,841,TOMATO ROUND DESI (RA),25,17,88,0,4,0,Vadde Shiva Rama Raju,2000
1945,820,BRINJAL (RA),25,21,81,0,4,0,Vadde Shiva Rama Raju,2000
1980,812,CAULIFLOWER (RA),25,30,41,0,4,0,Vadde Shiva Rama Raju,2000
1982,811,CABBAGE (RA),25,24,53,0,4,0,Vadde Shiva Rama Raju,2000
2019,806,BITTERGOURD (RA),25,44,62,0,4,0,Vadde Shiva Rama Raju,2000
2020,812,CAULIFLOWER (RA),25,45,39,0,4,1,Vadde Shiva Rama Raju,2000
2141,843,FLAT BEAN (RA),25,50,35,0,4,7,Vadde Shiva Rama Raju,2000
2175,820,BRINJAL (RA),25,54,42,0,4,5,Vadde Shiva Rama Raju,2000
2214,807,BOTTLEGOURD (RA),25,41,33,0,5,1,Vadde Shiva Rama Raju,2000
2215,812,CAULIFLOWER (RA),25,24,39,0,4,3,Vadde Shiva Rama Raju,2000
2216,811,CABBAGE (RA),25,13,50,0,4,0,Vadde Shiva Rama Raju,2000
2255,811,CABBAGE (RA),25,11,33,0,4,0,Vadde Shiva Rama Raju,2000
2330,817,CHILLI - GREEN,25,81,55,0,4,5,Vadde Shiva Rama Raju,2000
3491,811,CABBAGE (RA),25,25,28,0,4,0,Vadde Shiva Rama Raju,2000
3494,841,TOMATO ROUND DESI (RA),25,31,36,23,4,5,Vadde Shiva Rama Raju,2000
3651,808,CORN SWEET (RA),25,14,21,12,4,0,Vadde Shiva Rama Raju,2000
1763,351,CABBAGE (BM1),26,0,63,0,3,0,Rajesh Lamini,4000
3023,107,Pomegranate,26,7,28,48,3,0,Rajesh Lamini,4000
3029,107,Pomegranate,26,3,33,47,3,0,Rajesh Lamini,4000
3113,107,Pomegranate,26,0,10,73,3,0,Rajesh Lamini,4000
3151,107,Pomegranate,26,4,42,54,8,0,Rajesh Lamini,4000
3255,107,Pomegranate,26,0,13,70,3,0,Rajesh Lamini,4000
1794,354,GREEN CHILLI (BM1),27,1,53,278,6,0,Vasanth Kumar,4000
1795,353,BRINJAL (BM1),27,0,0,117,3,0,Vasanth Kumar,4000
1797,354,GREEN CHILLI (BM1),27,0,56,114,3,0,Vasanth Kumar,4000
1811,354,GREEN CHILLI (BM1),27,0,0,170,3,0,Vasanth Kumar,4000
1812,358,TOMATO (BM1),27,1,47,95,3,0,Vasanth Kumar,4000
1813,358,TOMATO (BM1),27,0,0,143,3,0,Vasanth Kumar,4000
1814,358,TOMATO (BM1),27,0,57,86,3,0,Vasanth Kumar,4000
1815,354,GREEN CHILLI (BM1),27,0,1,169,3,0,Vasanth Kumar,4000
1816,354,GREEN CHILLI (BM1),27,0,56,114,3,0,Vasanth Kumar,4000
1837,354,GREEN CHILLI (BM1),27,0,53,117,3,0,Vasanth Kumar,4000
1773,358,TOMATO (BM1),28,1,7,126,4,0,Srinivas Kumar,4000
1774,355,CUCUMBER (BM1),28,0,0,102,4,0,Srinivas Kumar,4000
1780,358,TOMATO (BM1),28,0,0,143,3,0,Srinivas Kumar,4000
1782,358,TOMATO (BM1),28,0,0,143,3,0,Srinivas Kumar,4000
1783,358,TOMATO (BM1),28,0,0,134,4,0,Srinivas Kumar,4000
1784,358,TOMATO (BM1),28,0,0,117,3,0,Srinivas Kumar,4000
1785,354,GREEN CHILLI (BM1),28,0,0,154,3,0,Srinivas Kumar,4000
1786,354,GREEN CHILLI (BM1),28,2,47,105,3,0,Srinivas Kumar,4000
1787,354,GREEN CHILLI (BM1),28,0,0,154,3,0,Srinivas Kumar,4000
1788,358,TOMATO (BM1),28,0,0,117,3,0,Srinivas Kumar,4000
1789,358,TOMATO (BM1),28,0,0,117,3,0,Srinivas Kumar,4000
1790,358,TOMATO (BM1),28,0,0,117,3,0,Srinivas Kumar,4000
1792,355,CUCUMBER (BM1),28,0,0,102,4,0,Srinivas Kumar,4000
1796,358,TOMATO (BM1),28,0,0,143,3,0,Srinivas Kumar,4000
1798,354,GREEN CHILLI (BM1),28,0,0,166,3,0,Srinivas Kumar,4000
1799,354,GREEN CHILLI (BM1),28,0,0,166,3,0,Srinivas Kumar,4000
1800,354,GREEN CHILLI (BM1),28,0,0,166,3,0,Srinivas Kumar,4000
1801,354,GREEN CHILLI (BM1),28,0,0,166,3,0,Srinivas Kumar,4000
1802,355,CUCUMBER (BM1),28,0,0,102,4,0,Srinivas Kumar,4000
1803,354,GREEN CHILLI (BM1),28,0,0,166,3,0,Srinivas Kumar,4000
1804,354,GREEN CHILLI (BM1),28,0,0,166,3,0,Srinivas Kumar,4000
1805,356,RIDGE GOURD (BM1),28,0,0,125,4,0,Srinivas Kumar,4000
1806,354,GREEN CHILLI (BM1),28,0,0,166,3,0,Srinivas Kumar,4000
1807,354,GREEN CHILLI (BM1),28,0,0,166,3,0,Srinivas Kumar,4000
1808,358,TOMATO (BM1),28,0,0,143,3,0,Srinivas Kumar,4000
1809,351,CABBAGE (BM1),28,0,0,61,3,0,Srinivas Kumar,4000
1810,351,CABBAGE (BM1),28,0,0,61,3,0,Srinivas Kumar,4000
2014,351,CABBAGE (BM1),29,13,33,0,3,0,Ramanathan S,4000
2153,351,CABBAGE (BM1),29,5,41,0,3,0,Ramanathan S,4000
2194,358,TOMATO (BM1),29,5,112,0,3,0,Ramanathan S,4000
2195,354,GREEN CHILLI (BM1),29,30,113,14,0,0,Ramanathan S,4000
2196,353,BRINJAL (BM1),29,4,114,0,3,0,Ramanathan S,4000
2197,358,TOMATO (BM1),29,4,72,0,3,0,Ramanathan S,4000
2198,357,BITTERGOURD (BM1),29,1,88,0,3,0,Ramanathan S,4000
2199,354,GREEN CHILLI (BM1),29,6,152,0,3,0,Ramanathan S,4000
2200,358,TOMATO (BM1),29,4,72,0,3,0,Ramanathan S,4000
2201,358,TOMATO (BM1),29,3,73,0,3,0,Ramanathan S,4000
2203,354,GREEN CHILLI (BM1),29,1,157,0,3,0,Ramanathan S,4000
2300,354,GREEN CHILLI (BM1),29,3,104,0,3,0,Ramanathan S,4000
2301,354,GREEN CHILLI (BM1),29,3,81,23,3,0,Ramanathan S,4000
2450,351,CABBAGE (BM1),29,3,43,0,3,0,Ramanathan S,4000
2618,354,GREEN CHILLI (BM1),29,2,96,9,3,0,Ramanathan S,4000
2619,358,TOMATO (BM1),29,2,116,0,3,0,Ramanathan S,4000
2620,352,CAULIFLOWER (BM1),29,8,56,0,3,0,Ramanathan S,4000
2621,354,GREEN CHILLI (BM1),29,2,105,0,3,0,Ramanathan S,4000
2622,354,GREEN CHILLI (BM1),29,2,101,3,3,0,Ramanathan S,4000
2623,355,CUCUMBER (BM1),29,1,81,0,3,0,Ramanathan S,4000
2624,354,GREEN CHILLI (BM1),29,1,106,0,3,0,Ramanathan S,4000
2625,358,TOMATO (BM1),29,4,82,0,3,0,Ramanathan S,4000
2626,358,TOMATO (BM1),29,2,84,0,3,0,Ramanathan S,4000
2627,351,CABBAGE (BM1),29,3,43,0,3,0,Ramanathan S,4000
2628,352,CAULIFLOWER (BM1),29,3,47,0,3,0,Ramanathan S,4000
2629,352,CAULIFLOWER (BM1),29,5,45,0,3,0,Ramanathan S,4000
2630,351,CABBAGE (BM1),29,4,42,0,3,0,Ramanathan S,4000
2631,358,TOMATO (BM1),29,2,84,0,3,0,Ramanathan S,4000
2632,352,CAULIFLOWER (BM1),29,3,47,0,3,0,Ramanathan S,4000
2633,351,CABBAGE (BM1),29,3,43,0,3,0,Ramanathan S,4000
2634,351,CABBAGE (BM1),29,2,44,0,3,0,Ramanathan S,4000
2635,357,BITTERGOURD (BM1),29,0,100,0,3,0,Ramanathan S,4000
2636,355,CUCUMBER (BM1),29,0,82,0,3,0,Ramanathan S,4000
2637,352,CAULIFLOWER (BM1),29,4,46,0,3,0,Ramanathan S,4000
2638,354,GREEN CHILLI (BM1),29,1,99,7,3,0,Ramanathan S,4000
2639,358,TOMATO (BM1),29,2,84,0,3,0,Ramanathan S,4000
2640,358,TOMATO (BM1),29,2,116,0,3,0,Ramanathan S,4000
2641,351,CABBAGE (BM1),29,2,44,0,3,0,Ramanathan S,4000
2642,356,RIDGE GOURD (BM1),29,0,98,0,3,0,Ramanathan S,4000
2643,355,CUCUMBER (BM1),29,0,82,0,3,0,Ramanathan S,4000
2644,353,BRINJAL (BM1),29,5,78,0,3,0,Ramanathan S,4000
2645,352,CAULIFLOWER (BM1),29,2,48,0,3,0,Ramanathan S,4000
2646,355,CUCUMBER (BM1),29,2,80,0,3,0,Ramanathan S,4000
2647,352,CAULIFLOWER (BM1),29,4,46,0,3,0,Ramanathan S,4000
2648,355,CUCUMBER (BM1),29,11,71,0,3,0,Ramanathan S,4000
2649,351,CABBAGE (BM1),29,3,43,0,3,0,Ramanathan S,4000
2650,351,CABBAGE (BM1),29,3,43,0,3,0,Ramanathan S,4000
2666,351,CABBAGE (BM1),29,3,43,0,3,0,Ramanathan S,4000
2667,351,CABBAGE (BM1),29,2,44,0,3,0,Ramanathan S,4000
2669,358,TOMATO (BM1),29,7,79,0,3,0,Ramanathan S,4000
2670,351,CABBAGE (BM1),29,2,44,0,3,0,Ramanathan S,4000
2671,358,TOMATO (BM1),29,3,81,2,3,0,Ramanathan S,4000
2672,355,CUCUMBER (BM1),29,0,82,0,3,0,Ramanathan S,4000
2673,352,CAULIFLOWER (BM1),29,4,46,0,3,0,Ramanathan S,4000
2674,355,CUCUMBER (BM1),29,1,81,0,3,0,Ramanathan S,4000
2675,358,TOMATO (BM1),29,3,83,0,3,0,Ramanathan S,4000
2679,351,CABBAGE (BM1),29,4,42,0,3,0,Ramanathan S,4000
2680,351,CABBAGE (BM1),29,3,43,0,3,0,Ramanathan S,4000
2681,352,CAULIFLOWER (BM1),29,3,47,0,3,0,Ramanathan S,4000
2682,352,CAULIFLOWER (BM1),29,4,46,0,3,0,Ramanathan S,4000
2683,351,CABBAGE (BM1),29,3,43,0,3,0,Ramanathan S,4000
2684,352,CAULIFLOWER (BM1),29,3,47,0,3,0,Ramanathan S,4000
2686,354,GREEN CHILLI (BM1),29,2,87,18,3,0,Ramanathan S,4000
2687,351,CABBAGE (BM1),29,2,44,0,3,0,Ramanathan S,4000
2689,355,CUCUMBER (BM1),29,7,97,2,3,0,Ramanathan S,4000
2691,352,CAULIFLOWER (BM1),29,4,46,0,3,0,Ramanathan S,4000
2707,362,FRENCH BEAN (Bush Type) (BM1),29,1,88,0,3,0,Ramanathan S,4000
2710,362,FRENCH BEAN (Bush Type) (BM1),29,1,87,1,3,0,Ramanathan S,4000
2711,362,FRENCH BEAN (Bush Type) (BM1),29,8,81,0,3,0,Ramanathan S,4000
2712,362,FRENCH BEAN (Bush Type) (BM1),29,2,65,0,3,0,Ramanathan S,4000
2713,362,FRENCH BEAN (Bush Type) (BM1),29,4,85,0,3,0,Ramanathan S,4000
2714,360,BOTTLEGOURD (BM1),29,2,91,0,3,0,Ramanathan S,4000
2715,362,FRENCH BEAN (Bush Type) (BM1),29,3,86,0,3,0,Ramanathan S,4000
2716,362,FRENCH BEAN (Bush Type) (BM1),29,3,64,0,3,0,Ramanathan S,4000
2717,362,FRENCH BEAN (Bush Type) (BM1),29,8,81,0,3,0,Ramanathan S,4000
2718,351,CABBAGE (BM1),29,3,43,0,3,0,Ramanathan S,4000
2719,362,FRENCH BEAN (Bush Type) (BM1),29,0,67,0,3,0,Ramanathan S,4000
2720,362,FRENCH BEAN (Bush Type) (BM1),29,1,66,0,3,0,Ramanathan S,4000
2721,362,FRENCH BEAN (Bush Type) (BM1),29,2,65,0,3,0,Ramanathan S,4000
2766,362,FRENCH BEAN (Bush Type) (BM1),29,0,88,1,3,0,Ramanathan S,4000
2776,362,FRENCH BEAN (Bush Type) (BM1),29,1,88,0,3,0,Ramanathan S,4000
1996,811,CABBAGE (RA),31,52,2,0,4,0,Priyanka,2000
2000,812,CAULIFLOWER (RA),31,77,7,0,4,2,Priyanka,2000
2248,811,CABBAGE (RA),31,1,53,0,4,0,Priyanka,2000
2249,832,BROCCOLI (RA),31,2,62,0,4,0,Priyanka,2000
2250,803,LADY FINGER (RA),31,32,90,0,0,0,Priyanka,2000
2251,841,TOMATO ROUND DESI (RA),31,46,83,0,4,0,Priyanka,2000
2725,824,CORIANDER – Leaf (RA),31,4,24,0,1,0,Priyanka,2000
2726,810,SPINACH (RA),31,5,29,0,4,0,Priyanka,2000
2727,832,BROCCOLI (RA),31,17,44,0,4,3,Priyanka,2000
2728,803,LADY FINGER (RA),31,27,93,0,4,0,Priyanka,2000
3387,820,BRINJAL (RA),31,7,78,17,4,1,Priyanka,2000
3388,808,CORN SWEET (RA),31,6,67,0,4,1,Priyanka,2000
3389,841,TOMATO ROUND DESI (RA),31,4,80,21,4,2,Priyanka,2000
3390,803,LADY FINGER (RA),31,6,68,21,4,3,Priyanka,2000
3939,841,TOMATO ROUND DESI (RA),31,1,21,83,4,1,Priyanka,2000
1712,358,TOMATO (BM1),32,18,125,0,3,0,Lokanath,4000
1752,352,CAULIFLOWER (BM1),32,0,64,0,3,0,Lokanath,4000
1761,358,TOMATO (BM1),32,18,124,1,3,0,Lokanath,4000
1764,351,CABBAGE (BM1),32,0,78,0,4,0,Lokanath,4000
1765,358,TOMATO (BM1),32,0,126,17,3,0,Lokanath,4000
1766,358,TOMATO (BM1),32,18,124,1,3,0,Lokanath,4000
1767,358,TOMATO (BM1),32,18,124,1,3,0,Lokanath,4000
1768,358,TOMATO (BM1),32,60,83,0,3,0,Lokanath,4000
1769,358,TOMATO (BM1),32,18,125,0,3,0,Lokanath,4000
1770,358,TOMATO (BM1),32,18,124,1,3,0,Lokanath,4000
1771,358,TOMATO (BM1),32,0,126,17,3,0,Lokanath,4000
1772,354,GREEN CHILLI (BM1),32,1,165,0,3,0,Lokanath,4000
1781,354,GREEN CHILLI (BM1),32,0,137,0,4,0,Lokanath,4000
1817,354,GREEN CHILLI (BM1),32,0,119,0,3,0,Lokanath,4000
1818,358,TOMATO (BM1),32,0,117,0,3,0,Lokanath,4000
1819,355,CUCUMBER (BM1),32,0,102,0,4,0,Lokanath,4000
1820,358,TOMATO (BM1),32,18,124,1,3,0,Lokanath,4000
1821,358,TOMATO (BM1),32,18,124,1,3,0,Lokanath,4000
1969,358,TOMATO (BM1),32,18,137,0,4,0,Lokanath,4000
1995,355,CUCUMBER (BM1),32,0,102,0,4,0,Lokanath,4000
2002,355,CUCUMBER (BM1),32,0,102,0,4,0,Lokanath,4000
2083,354,GREEN CHILLI (BM1),32,0,153,13,3,0,Lokanath,4000
2085,354,GREEN CHILLI (BM1),32,1,157,8,3,0,Lokanath,4000
2089,354,GREEN CHILLI (BM1),32,0,166,0,3,0,Lokanath,4000
2157,358,TOMATO (BM1),32,18,125,0,3,0,Lokanath,4000
2205,358,TOMATO (BM1),32,0,126,17,3,0,Lokanath,4000
2233,354,GREEN CHILLI (BM1),32,0,166,0,3,0,Lokanath,4000
2234,358,TOMATO (BM1),32,19,123,1,3,0,Lokanath,4000
2262,354,GREEN CHILLI (BM1),32,0,150,16,3,0,Lokanath,4000
2263,354,GREEN CHILLI (BM1),32,0,145,21,3,0,Lokanath,4000
2264,355,CUCUMBER (BM1),32,0,91,0,4,0,Lokanath,4000
2265,351,CABBAGE (BM1),32,0,63,0,3,0,Lokanath,4000
2266,351,CABBAGE (BM1),32,0,63,0,3,0,Lokanath,4000
2281,354,GREEN CHILLI (BM1),32,105,79,0,4,0,Lokanath,4000
2282,351,CABBAGE (BM1),32,0,61,0,3,0,Lokanath,4000
2283,358,TOMATO (BM1),32,0,126,17,3,0,Lokanath,4000
2284,355,CUCUMBER (BM1),32,0,106,0,4,0,Lokanath,4000
2285,358,TOMATO (BM1),32,0,143,0,3,0,Lokanath,4000
2326,358,TOMATO (BM1),32,0,75,68,3,0,Lokanath,4000
2327,354,GREEN CHILLI (BM1),32,0,1,165,3,0,Lokanath,4000
2328,358,TOMATO (BM1),32,1,74,68,3,0,Lokanath,4000
2329,354,GREEN CHILLI (BM1),32,0,90,76,3,0,Lokanath,4000
2331,358,TOMATO (BM1),32,0,127,16,3,0,Lokanath,4000
2336,351,CABBAGE (BM1),32,0,63,0,3,0,Lokanath,4000
2337,354,GREEN CHILLI (BM1),32,0,117,49,3,0,Lokanath,4000
2357,354,GREEN CHILLI (BM1),32,1,150,15,3,0,Lokanath,4000
2451,358,TOMATO (BM1),32,0,143,0,3,0,Lokanath,4000
2467,357,BITTERGOURD (BM1),32,0,150,26,3,0,Lokanath,4000
2513,354,GREEN CHILLI (BM1),32,0,38,128,3,0,Lokanath,4000
2516,355,CUCUMBER (BM1),32,0,33,62,3,0,Lokanath,4000
2518,354,GREEN CHILLI (BM1),32,0,124,54,4,0,Lokanath,4000
2519,358,TOMATO (BM1),32,0,65,78,3,0,Lokanath,4000
2522,355,CUCUMBER (BM1),32,0,54,52,3,0,Lokanath,4000
2542,354,GREEN CHILLI (BM1),32,0,61,105,3,0,Lokanath,4000
2543,351,CABBAGE (BM1),32,0,57,6,3,0,Lokanath,4000
2544,351,CABBAGE (BM1),32,0,74,8,4,0,Lokanath,4000
2547,354,GREEN CHILLI (BM1),32,0,51,115,3,0,Lokanath,4000
2548,354,GREEN CHILLI (BM1),32,0,77,107,4,0,Lokanath,4000
2550,354,GREEN CHILLI (BM1),32,0,96,88,4,0,Lokanath,4000
2554,354,GREEN CHILLI (BM1),32,0,44,122,3,0,Lokanath,4000
2559,351,CABBAGE (BM1),32,0,57,25,4,0,Lokanath,4000
2562,354,GREEN CHILLI (BM1),32,0,93,91,4,0,Lokanath,4000
2566,354,GREEN CHILLI (BM1),32,0,104,62,3,0,Lokanath,4000
2567,354,GREEN CHILLI (BM1),32,0,59,107,3,0,Lokanath,4000
2569,362,FRENCH BEAN (Bush Type) (BM1),32,0,50,36,3,0,Lokanath,4000
2577,354,GREEN CHILLI (BM1),32,0,43,141,4,0,Lokanath,4000
2578,354,GREEN CHILLI (BM1),32,0,104,62,3,0,Lokanath,4000
2604,356,RIDGE GOURD (BM1),32,0,113,0,4,0,Lokanath,4000
2608,358,TOMATO (BM1),32,20,122,1,3,0,Lokanath,4000
2614,354,GREEN CHILLI (BM1),32,0,36,130,3,0,Lokanath,4000
2616,355,CUCUMBER (BM1),32,0,30,61,4,0,Lokanath,4000
2702,354,GREEN CHILLI (BM1),32,0,33,133,3,0,Lokanath,4000
2703,354,GREEN CHILLI (BM1),32,0,31,135,3,0,Lokanath,4000
2704,357,BITTERGOURD (BM1),32,0,46,130,3,0,Lokanath,4000
2705,354,GREEN CHILLI (BM1),32,0,38,128,3,0,Lokanath,4000
2708,354,GREEN CHILLI (BM1),32,0,37,129,3,0,Lokanath,4000
2730,354,GREEN CHILLI (BM1),32,0,38,128,3,0,Lokanath,4000
2731,354,GREEN CHILLI (BM1),32,0,51,133,4,0,Lokanath,4000
2733,357,BITTERGOURD (BM1),32,0,55,111,3,0,Lokanath,4000
2734,354,GREEN CHILLI (BM1),32,1,13,170,4,0,Lokanath,4000
2756,352,CAULIFLOWER (BM1),32,0,47,17,3,0,Lokanath,4000
2761,354,GREEN CHILLI (BM1),32,0,65,93,4,0,Lokanath,4000
2765,358,TOMATO (BM1),32,0,0,160,4,0,Lokanath,4000
2786,354,GREEN CHILLI (BM1),32,0,48,118,3,0,Lokanath,4000
2787,354,GREEN CHILLI (BM1),32,0,44,122,3,0,Lokanath,4000
2788,355,CUCUMBER (BM1),32,0,82,0,3,0,Lokanath,4000
2789,351,CABBAGE (BM1),32,0,63,0,3,0,Lokanath,4000
3096,355,CUCUMBER (BM1),32,0,102,0,4,0,Lokanath,4000
3098,354,GREEN CHILLI (BM1),32,0,189,0,5,0,Lokanath,4000
3109,354,GREEN CHILLI (BM1),32,0,168,16,4,0,Lokanath,4000
3111,354,GREEN CHILLI (BM1),32,0,179,5,4,0,Lokanath,4000
3231,354,GREEN CHILLI (BM1),32,0,37,147,4,0,Lokanath,4000
2202,354,GREEN CHILLI (BM1),33,0,144,22,3,0,Niranjan Jiangi,4000
2609,352,CAULIFLOWER (BM1),33,0,41,3,3,0,Niranjan Jiangi,4000
2651,354,GREEN CHILLI (BM1),33,0,0,106,3,0,Niranjan Jiangi,4000
2652,354,GREEN CHILLI (BM1),33,0,0,106,3,0,Niranjan Jiangi,4000
2677,357,BITTERGOURD (BM1),33,0,0,100,3,0,Niranjan Jiangi,4000
2678,352,CAULIFLOWER (BM1),33,0,0,44,3,0,Niranjan Jiangi,4000
2694,354,GREEN CHILLI (BM1),33,0,83,23,3,0,Niranjan Jiangi,4000
2695,358,TOMATO (BM1),33,0,86,0,3,0,Niranjan Jiangi,4000
2696,358,TOMATO (BM1),33,0,82,4,3,0,Niranjan Jiangi,4000
2709,362,FRENCH BEAN (Bush Type) (BM1),33,1,88,0,3,0,Niranjan Jiangi,4000
2722,361,FRENCH BEAN (Pole Type) (BM1),33,0,87,0,3,0,Niranjan Jiangi,4000
2723,358,TOMATO (BM1),33,0,117,0,3,0,Niranjan Jiangi,4000
2819,353,BRINJAL (BM1),33,0,60,0,3,0,Niranjan Jiangi,4000
2826,354,GREEN CHILLI (BM1),33,0,141,17,3,0,Niranjan Jiangi,4000
2830,355,CUCUMBER (BM1),33,1,81,0,3,0,Niranjan Jiangi,4000
2834,358,TOMATO (BM1),33,0,86,0,3,0,Niranjan Jiangi,4000
2835,361,FRENCH BEAN (Pole Type) (BM1),33,0,68,0,3,0,Niranjan Jiangi,4000
2836,358,TOMATO (BM1),33,0,118,0,3,0,Niranjan Jiangi,4000
2837,361,FRENCH BEAN (Pole Type) (BM1),33,0,68,0,3,0,Niranjan Jiangi,4000
2838,358,TOMATO (BM1),33,0,86,0,3,0,Niranjan Jiangi,4000
2840,351,CABBAGE (BM1),33,0,59,0,3,0,Niranjan Jiangi,4000
2845,360,BOTTLEGOURD (BM1),33,0,99,27,3,0,Niranjan Jiangi,4000
2850,362,FRENCH BEAN (Bush Type) (BM1),33,0,0,60,3,0,Niranjan Jiangi,4000
2851,362,FRENCH BEAN (Bush Type) (BM1),33,0,67,0,3,0,Niranjan Jiangi,4000
2852,362,FRENCH BEAN (Bush Type) (BM1),33,0,67,0,3,0,Niranjan Jiangi,4000
2853,355,CUCUMBER (BM1),33,0,19,63,3,0,Niranjan Jiangi,4000
2854,362,FRENCH BEAN (Bush Type) (BM1),33,0,0,67,3,0,Niranjan Jiangi,4000
2859,362,FRENCH BEAN (Bush Type) (BM1),33,0,67,0,3,0,Niranjan Jiangi,4000
2860,352,CAULIFLOWER (BM1),33,0,0,64,3,0,Niranjan Jiangi,4000
2861,353,BRINJAL (BM1),33,0,118,0,3,0,Niranjan Jiangi,4000
2862,361,FRENCH BEAN (Pole Type) (BM1),33,0,68,0,3,0,Niranjan Jiangi,4000
2863,361,FRENCH BEAN (Pole Type) (BM1),33,0,68,0,3,0,Niranjan Jiangi,4000
2864,361,FRENCH BEAN (Pole Type) (BM1),33,0,68,0,3,0,Niranjan Jiangi,4000
2865,360,BOTTLEGOURD (BM1),33,0,126,0,3,0,Niranjan Jiangi,4000
2866,361,FRENCH BEAN (Pole Type) (BM1),33,0,90,0,3,0,Niranjan Jiangi,4000
2867,352,CAULIFLOWER (BM1),33,0,64,0,3,0,Niranjan Jiangi,4000
2868,352,CAULIFLOWER (BM1),33,0,64,0,3,0,Niranjan Jiangi,4000
2965,353,BRINJAL (BM1),33,0,101,0,4,0,Niranjan Jiangi,4000
2966,352,CAULIFLOWER (BM1),33,0,0,64,3,0,Niranjan Jiangi,4000
2967,355,CUCUMBER (BM1),33,0,106,0,3,0,Niranjan Jiangi,4000
2968,352,CAULIFLOWER (BM1),33,0,64,0,3,0,Niranjan Jiangi,4000
2969,352,CAULIFLOWER (BM1),33,0,64,0,3,0,Niranjan Jiangi,4000
2970,362,FRENCH BEAN (Bush Type) (BM1),33,0,89,0,3,0,Niranjan Jiangi,4000
2971,354,GREEN CHILLI (BM1),33,0,105,53,3,0,Niranjan Jiangi,4000
2975,352,CAULIFLOWER (BM1),33,0,64,0,3,0,Niranjan Jiangi,4000
2976,352,CAULIFLOWER (BM1),33,0,64,0,3,0,Niranjan Jiangi,4000
2977,361,FRENCH BEAN (Pole Type) (BM1),33,0,90,0,3,0,Niranjan Jiangi,4000
2978,361,FRENCH BEAN (Pole Type) (BM1),33,0,90,0,3,0,Niranjan Jiangi,4000
2979,355,CUCUMBER (BM1),33,0,106,0,3,0,Niranjan Jiangi,4000
2980,352,CAULIFLOWER (BM1),33,0,64,0,3,0,Niranjan Jiangi,4000
2981,352,CAULIFLOWER (BM1),33,0,64,0,3,0,Niranjan Jiangi,4000
2982,352,CAULIFLOWER (BM1),33,0,64,0,3,0,Niranjan Jiangi,4000
2983,353,BRINJAL (BM1),33,0,118,0,3,0,Niranjan Jiangi,4000
2984,352,CAULIFLOWER (BM1),33,0,64,0,3,0,Niranjan Jiangi,4000
2985,362,FRENCH BEAN (Bush Type) (BM1),33,0,89,0,3,0,Niranjan Jiangi,4000
2986,356,RIDGE GOURD (BM1),33,0,0,127,3,0,Niranjan Jiangi,4000
3230,358,TOMATO (BM1),33,0,14,72,3,0,Niranjan Jiangi,4000
2280,861,POTATO (Del-Win),34,25,44,0,4,0,Bhanu Pratap,2000
2303,861,POTATO (Del-Win),34,25,44,0,4,0,Bhanu Pratap,2000
2305,861,POTATO (Del-Win),34,30,37,0,4,0,Bhanu Pratap,2000
2306,876,TOMATO ROUND DESI (Del/Nwl-Win),34,35,95,0,4,0,Bhanu Pratap,2000
2324,861,POTATO (Del-Win),34,34,34,0,4,0,Bhanu Pratap,2000
2473,814,BEANS - FRENCH (Bush Type) (RA),34,27,37,0,4,0,Bhanu Pratap,2000
2476,814,BEANS - FRENCH (Bush Type) (RA),34,15,48,0,4,0,Bhanu Pratap,2000
2477,814,BEANS - FRENCH (Bush Type) (RA),34,12,51,0,4,0,Bhanu Pratap,2000
2478,876,TOMATO ROUND DESI (Del/Nwl-Win),34,129,0,0,4,0,Bhanu Pratap,2000
2482,876,TOMATO ROUND DESI (Del/Nwl-Win),34,27,96,0,4,0,Bhanu Pratap,2000
2504,814,BEANS - FRENCH (Bush Type) (RA),34,21,41,0,4,0,Bhanu Pratap,2000
2505,876,TOMATO ROUND DESI (Del/Nwl-Win),34,29,95,0,4,0,Bhanu Pratap,2000
2510,876,TOMATO ROUND DESI (Del/Nwl-Win),34,23,100,0,4,0,Bhanu Pratap,2000
2512,874,TOMATO OVAL (Del/Nwl-Win),34,31,93,0,4,0,Bhanu Pratap,2000
2529,876,TOMATO ROUND DESI (Del/Nwl-Win),34,24,101,0,4,0,Bhanu Pratap,2000
2533,875,TOMATO ROUND DESI (Del/Nwl-Sum),34,16,78,0,4,0,Bhanu Pratap,2000
2653,876,TOMATO ROUND DESI (Del/Nwl-Win),34,49,74,0,4,0,Bhanu Pratap,2000
2654,876,TOMATO ROUND DESI (Del/Nwl-Win),34,47,76,0,4,0,Bhanu Pratap,2000
3080,885,BITTERGOURD (Del/Nwl-Sum),34,18,84,17,4,0,Bhanu Pratap,2000
3106,885,BITTERGOURD (Del/Nwl-Sum),34,11,80,28,4,0,Bhanu Pratap,2000
3227,886,CUCUMBER HYBRID (Del/Nwl - Sum),34,36,55,0,5,0,Bhanu Pratap,2000
3232,885,BITTERGOURD (Del/Nwl-Sum),34,17,66,36,4,0,Bhanu Pratap,2000
3233,890,SPONGE GOURD (Del/Nwl - Sum),34,11,106,90,5,0,Bhanu Pratap,2000
3236,885,BITTERGOURD (Del/Nwl-Sum),34,28,69,22,4,2,Bhanu Pratap,2000
3237,854,BEETROOT (Del/Nwl-Sum),34,28,39,0,4,6,Bhanu Pratap,2000
